created_at,text,entities__hashtags__text,entities__hashtags__text,
Wed Nov 04 21:46:43 +0000 2015,Help us scale love @Match and join our #API team! https://t.co/3F5QyDVJFg #lifeatmatch #developer #jobs https://t.co/m89PqoBZZU,API,,
,,lifeatmatch,,
,,developer,,
,,jobs,,
Wed Nov 04 21:46:44 +0000 2015,Wens – Focus of AccessHealth Heart of Fort Bend Event https://t.co/KIhQ5Up7zy,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:46:45 +0000 2015,"@DaBrnFox @Un_Apologetic @CuntMeOut If a bottom is taking your dick up their ass, it's the least you can do",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:46:47 +0000 2015,"We're #hiring! Click to apply: Pharmacy Technician - https://t.co/NKvONZplJV #Healthcare #Dallas, TX #Job #Jobs #CareerArc",hiring,,
,,Healthcare,,
,,Dallas,,
,,Job,,
,,Jobs,,
,,CareerArc,,
Wed Nov 04 21:46:47 +0000 2015,Starbucks: Barista (US) https://t.co/glRqYIdFzv #Hospitality #Veterans #Job #Jobs #Hiring #CareerArc,Hospitality,,
,,Veterans,,
,,Job,,
,,Jobs,,
,,Hiring,,
,,CareerArc,,
Wed Nov 04 21:46:49 +0000 2015,"@jakezorz The more I see people whine about ""PC police"", the more I think what's really happening is that people are just mad that...",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:46:48 +0000 2015,@LawnguyDon @ImJasonJensen @phocme2 SMILE! If your Über car is your living room! https://t.co/AiAvhBceLN,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:46:50 +0000 2015,stop assuming shit,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:46:52 +0000 2015,@RJMONROE413 thank you!!!!,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:46:55 +0000 2015,When you're white girl AF. https://t.co/iAeQ5EqT4o,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:46:56 +0000 2015,@reece_muschalek I thought of u when I tweeted this 👭😂,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:46:57 +0000 2015,THE FUCK MY FRIENDS WENT TO CALI WITHOUT ME!?,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:46:58 +0000 2015,It is! https://t.co/IzOqHVcwDr,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:46:59 +0000 2015,Spent the entire afternoon hanging out with the @CityofTyler water treatment facility. https://t.co/UglH2Qy5qD,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:47:03 +0000 2015,Now I just want to cry for the rest of the day,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:47:04 +0000 2015,@TeneshaTink Just licked my Colored Poster...🙈🙊 Wtf,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:47:04 +0000 2015,"@texasstalkermom @Lauralye6 Saw A Lady In Wal-Mart, In Her Nightgown. Wore Pink Bunny Slippers 2 Complete Her Ensemble. More Embarrassing?",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:47:04 +0000 2015,bring me food for a hug,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:47:05 +0000 2015,👀👀 is that your inbox?  https://t.co/6scab9L0YK,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:47:07 +0000 2015,Aye I see you @mckennaklodnick ! Good luck! 😈👊🏽 https://t.co/jixwAwz2Rv,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:47:07 +0000 2015,To have only 6 skips on pandora. #illegalizeit,illegalizeit,,
,,,,
,,,,
,,,,
Wed Nov 04 21:47:08 +0000 2015,Aquí mas info https://t.co/5PVZQK55bd,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:47:08 +0000 2015,@ChrisfromVan Heeeeeeeell yeah Skinner RIP,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:47:10 +0000 2015,@ThatGoreKid697 lort,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:47:11 +0000 2015,@jakezorz ...minorities are expressing that hurtful language is (GASP!) hurtful.,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:47:12 +0000 2015,@karbachbrewing when will Yule Shoot Your Eye Out be released?,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:47:14 +0000 2015,@katearthsis It's a combination of awe and humiliation that you can't help the woman you love deal with pain worse than you can imagine.,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:47:14 +0000 2015,Can we fast forward through the next 43 minutes??,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:47:14 +0000 2015,"@TomQWood two hours later, but yeah I'm a happy man.",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:47:18 +0000 2015,cunado te cuentan algo importante pero te vale verga https://t.co/MBxIAluU7B,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:47:18 +0000 2015,locked away in my tower wasting the best years of my life. I just want to be free again,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:47:19 +0000 2015,LMAOOOOOOOOOOOOOOOOOOOOOOO AT THAT LAST TWEET,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:47:19 +0000 2015,@Samiy_Vee just because your hair is growing doesn't mean it will fix those split ends and that dandruff,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:47:20 +0000 2015,@wctcog thank you for having TARC at your 49th Annual Meeting today. We look forward to your 50th! #regionalism https://t.co/iYNHHta7zU,regionalism,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:47:21 +0000 2015,I'll be rich one day no matter what happens or who's w/ me😍💰,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:47:23 +0000 2015,Should've used another word other than species but whatev.,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:47:27 +0000 2015,no game tomorrow rescheduled for Friday at 7,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:47:27 +0000 2015,"@jakezorz And the real ""deal"" is just that they've gone unchallenged for so long that they see it as their own persecution.",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:47:28 +0000 2015,I can't with BiggE lmfao he hth 😂😂😂😂,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:47:29 +0000 2015,@swisherSLIM you got it ?,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:47:29 +0000 2015,@bballbreakdown coach you should do more breakdowns on weird old players. Like RunTMC Wilt Big O Pistol Pete etc,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:47:31 +0000 2015,thank you so much!!! love ya mack rut💜 https://t.co/gLrye3O4bh,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:47:32 +0000 2015,😂😂😂😂 https://t.co/boqX2u3fmi,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:47:33 +0000 2015,"Hate when folks ask me where I am or where I'm going. Bitch, I am grown. Get you some fucking business.",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:47:34 +0000 2015,My girlfriend hates me @brookehogan1322,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:47:34 +0000 2015,@Fox4Weather B Iceland.,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:47:40 +0000 2015,It's almost been one year since me and @Bakersclub1 started making moves in the city,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:47:40 +0000 2015,How-DEE! 👋 https://t.co/slcRp1Jxwi,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:47:43 +0000 2015,Opening my birthday gift from @godiva #Godiva love how the give you birthday gift cards! @ NorthPark… https://t.co/l4qXysANPK,Godiva,,
,,,,
,,,,
,,,,
Wed Nov 04 21:47:43 +0000 2015,"See our latest #Dallas, TX #job and click to apply: Office Assistant - https://t.co/CXJqRWRHzm #Clerical #Hiring #CareerArc",Dallas,,
,,job,,
,,Clerical,,
,,Hiring,,
,,CareerArc,,
Wed Nov 04 21:47:43 +0000 2015,3 more hours https://t.co/ntLcMciP0E,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:47:44 +0000 2015,Either you're on my team or you aren't there isn't a middle,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:47:47 +0000 2015,I want to kill who ever invite that acapella app.... Most annoying thing EVER.,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:47:47 +0000 2015,Need to get far away from here,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:47:49 +0000 2015,Imma prolly miss Mac soon as I get to Irving,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:47:50 +0000 2015,@manders_9 i think you made a video of backyardagains last yr so this reminded me of you 💀😂 https://t.co/EJHTRBQpbO,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:47:51 +0000 2015,Thanks to @thief88_is_me some bullshit account tried to follow me... #blocked https://t.co/2TahaipHql,blocked,,
,,,,
,,,,
,,,,
Wed Nov 04 21:47:54 +0000 2015,Goodbye C stat until next time!!,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:47:55 +0000 2015,Video Foto Producciones https://t.co/GOc4xxh3Zw #PuertoVallarta #boda #novia #fotografo #video #playa #fiesta,PuertoVallarta,,
,,boda,,
,,novia,,
,,fotografo,,
,,video,,
,,playa,,
,,fiesta,,
