created_at,text,entities__hashtags__text,entities__hashtags__text,
,,,,
Mon Nov 09 21:25:44 +0000 2015,"@GiaSteel sent ya an email, plz check it when you get a moment",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:25:45 +0000 2015,Our latest for @TFP The Fourth Period :: Bernstein's Shots from the Point :: Identifying our Identity https://t.co/GbAAb1sZ5x,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:25:45 +0000 2015,"'Lights, Cameras, Models'  My favorite part of the creative process of fashion is being able to… https://t.co/dmZj5HZI9V",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:25:46 +0000 2015,"Our mantra! Repeated it, tattoo it, post it! What ever it takes to ingrain it! #weare360 @ 360 Fight… https://t.co/JmFPUkMyHo",weare360,,
,,,,
,,,,
,,,,
Mon Nov 09 21:25:47 +0000 2015,My friend Tony Hawk made a surprise appearance at #videonomics #stoked #bacara @ Bacara Resort & Spa https://t.co/eRgtRQHiml,videonomics,,
,,stoked,,
,,bacara,,
,,,,
Mon Nov 09 21:25:47 +0000 2015,@NoeliadelLlano Seguramente (la moda) JAJAJAJA no se pero ami me gustaría coger un ladrillo y aplaudirles en la cara cariñosamente <2,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:25:50 +0000 2015,"@greensaturdayla vendor spotlight! 🗣 @faunagiftshop creates whimsical, nature inspired designs, for… https://t.co/G3UhUpAjJ8",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:25:50 +0000 2015,Spark Sports Exclusive: Five Takeaways From Week Nine Of The NFL Season🏈https://t.co/eC43TFW7jG https://t.co/KdFp3StEzW,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:25:50 +0000 2015,Thick women pussy so nice,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:25:50 +0000 2015,#MLRT 😂😂😂 #wtf #Thebabydo? Lmaoo,MLRT,,
,,wtf,,
,,Thebabydo,,
,,,,
Mon Nov 09 21:25:50 +0000 2015,I'm so nervous,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:25:52 +0000 2015,Titties https://t.co/tZ2Dn8wMXK,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:25:52 +0000 2015,Brie on my burgers.,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:25:53 +0000 2015,Дом на набережной Томи https://t.co/oD9oQTsszW,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:25:53 +0000 2015,fuckin cindy  https://t.co/FyfTjaAO0a,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:25:54 +0000 2015,Here's some more @oliviathai to start your week. @thegreatcompany @failsafegame gameoverla #singer… https://t.co/dsvOgQbwMV,singer,,
,,,,
,,,,
,,,,
Mon Nov 09 21:25:54 +0000 2015,"Halleck Vineyard wine tasting at AMA Skincare’s Art, Wine and Adventure VIP Event. #AMAskincare… https://t.co/GVA9SJKL4j",AMAskincare,,
,,,,
,,,,
,,,,
Mon Nov 09 21:25:55 +0000 2015,"@realDonaldTrump @AnnCoulter This is what Obama wants for all of America, When Trump is President he will stop this https://t.co/bziAnoAb7J",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:25:55 +0000 2015,"Honestly, sooo over this semester already",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:25:56 +0000 2015,Jeb is pro life - kept dead Terry Schiavo alive supported by US Congress - but he'd kill baby hitler?  See - pro life is really #WarOnWomen,WarOnWomen,,
,,,,
,,,,
,,,,
Mon Nov 09 21:25:56 +0000 2015,@chadcveach it will get better!!,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:25:56 +0000 2015,I like so tell my patient ALDUB you #ALDUBTheLetter,ALDUBTheLetter,,
,,,,
,,,,
,,,,
Mon Nov 09 21:25:57 +0000 2015,why does this class have to take so loNg,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:25:59 +0000 2015,Hey @VeniceMase Black guy here... at @Cardinals game to see #AlbertPujols still a @Dodgers fan #GoBlue @LAIreland https://t.co/PHLVIpEeHQ,AlbertPujols,,
,,GoBlue,,
,,,,
,,,,
Mon Nov 09 21:26:02 +0000 2015,It's only 65 degrees outside. I am not prepared. Winter is coming,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:03 +0000 2015,"See u soon brownies (@ Los Angeles International Airport (LAX) - @flylaxairport in Los Angeles, CA) https://t.co/Yuk2TeNlWr",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:03 +0000 2015,of course! a missile test! in the middle of the night w no warning over LA🤔hey @USNavy show us another one then  https://t.co/w3XDOlrQJw,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:02 +0000 2015,Bape King https://t.co/bWAaCsXfgk,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:03 +0000 2015,@_AnthonyStarr 🔥🔥🎉 https://t.co/qklfiYeHZ6,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:04 +0000 2015,This ain't what he ain't want I told him that,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:04 +0000 2015,Made it to LA with no traffic. Somebody please alert Ripley's.,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:05 +0000 2015,@amadeus I’ll probably be in and out of SF every month.,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:05 +0000 2015,"@ianmilligan1 Ha ha, thanks, it's not a big deal, though!",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:06 +0000 2015,That rascal @1future and his surprises...champagnepapi 😍✨ #RealShow #bestmoment #whatatimetobealive @… https://t.co/RtWjFJAh9b,RealShow,,
,,bestmoment,,
,,whatatimetobealive,,
,,,,
Mon Nov 09 21:26:07 +0000 2015,long way long way  https://t.co/9lRr4fbCzv,,,
,,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:07 +0000 2015,@thatsoray_ ya'll must've did calves everyday I swear 😂,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:08 +0000 2015,@ASCAP Songwriters & Publishers should sign: Let The DoJ Know Where Music Creators Stand On Fractional Licensing https://t.co/wZUTzjZk7t,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:08 +0000 2015,@patfo49 @MichaelPay5 @HillaryClinton @realDonaldTrump @GrundleMan27 OMG!,,,
,,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:08 +0000 2015,Am I in love with you or am I in love with the feeling,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:08 +0000 2015,Birthday Party in Fabric Selection https://t.co/cSGQvTzZOr,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:10 +0000 2015,3 https://t.co/f01bw6BW88,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:10 +0000 2015,@blkbeardsmith smh it's too funny man,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:11 +0000 2015,@defensivecash she doesn't like you either,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:13 +0000 2015,"Lets talk about sugar, all you independent craft cider makers. How much is in your products? https://t.co/dZt03eZATQ https://t.co/sAOWowJ1JE",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:13 +0000 2015,https://t.co/ODEUZqQmlM,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:14 +0000 2015,I miss you guys😑 https://t.co/Kuv1OZUuzA,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:17 +0000 2015,.@glamourgirl1970 little empathy. Entitled. Grandiose.Minimal insight.Seemingly superficial. Bully Hypersensitive. If it walks like a duck.,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:18 +0000 2015,#Route15 https://t.co/A4U2Q5KUso,Route15,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:18 +0000 2015,A guy I met at a party but who never asked me out just texted me to say I should watch a TV show he's on tonight & that's LA in a nutshell,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:18 +0000 2015,"We're so lucky to have @IsaacYang present at Three Pillars, One University https://t.co/aXwHbCYuzB https://t.co/ghUms0pxuI",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:19 +0000 2015,It's literally the cutest thing ever when bae is all in his feelings  and your just like YESSSSSS😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:19 +0000 2015,@CptWoops @RiotScarizard @moobeat But I like your voice Patrick I remember when you would imitate sean connery,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:19 +0000 2015,The holiday season ~ look to the origins of your cultures celebrations so we can all enjoy its global consciousness ~ HAPPY HOLIDAYS!!!,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:19 +0000 2015,Bape King https://t.co/tqnsMY3YWT,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:21 +0000 2015,@jayycee_19 prolly 70,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:22 +0000 2015,@maryberryy19 what why me?,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:23 +0000 2015,Turn up  https://t.co/MRbcZHIC5n,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:23 +0000 2015,"""Tragedy"" turned out to be a blessing!",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:23 +0000 2015,@jack 1/ u said something so pivotal in @square roadshow video @ 35min u said it serves and it doesn't constrain.. then y do u constrain...,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:24 +0000 2015,can't wait to get a phone back so i can take selfies in all my new goodies T_____T so many new cool shirts and i got my septum pierced~,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:24 +0000 2015,DOBBY HAS NO MASTER,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:24 +0000 2015,"I always collect my proof prints | #mrherget | #oilpainting | ✌️ @ Los Angeles, California https://t.co/9i9fEnlajY",mrherget,,
,,oilpainting,,
,,,,
,,,,
Mon Nov 09 21:26:25 +0000 2015,@fabbzzzzzzz by the detention room all the way in the back,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:26 +0000 2015,We gain the strength of the temptation we resist. - Ralph Waldo Emerson https://t.co/BWlj0EdhNp,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:27 +0000 2015,@goshdarnshaira omggg why did you post that screen shot of my ading's text. 😭😭😭,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:27 +0000 2015,#la @ The Broad https://t.co/8HsxPSjJUe,la,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:29 +0000 2015,"If you're a #Healthcare professional in #LosAngeles, CA, check out this #job: https://t.co/LAMjnAxkTV #Hiring #CareerArc",Healthcare,,
,,LosAngeles,,
,,job,,
,,Hiring,,
,,CareerArc,,
Mon Nov 09 21:26:29 +0000 2015,@FriendlyAssh0le omg wtf @tuckerelainee,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:31 +0000 2015,"This #IT #job might be a great fit for you: Senior Software Engineer, Services - https://t.co/Zac4r5aHGG #LosAngeles, California #Hiring",IT,,
,,job,,
,,LosAngeles,,
,,Hiring,,
Mon Nov 09 21:26:32 +0000 2015,@AndreMartel @AdamGoesHam I never heard nothing bout them fools touching no one lol,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:31 +0000 2015,Bape King https://t.co/lRIxEsMX5l,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:32 +0000 2015,"@alexsotob No plans for Spain now. If there is a conf there you feel I should be present at, let me or the organizers know and I’ll try!",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:32 +0000 2015,"The Vitamin Shoppe #Retail #Job: Store Manager (#SimiValley, CA) https://t.co/tcjmiwT9Cb #Jobs #Hiring",Retail,,
,,Job,,
,,SimiValley,,
,,Jobs,,
,,Hiring,,
Mon Nov 09 21:26:33 +0000 2015,At the crib in Hollywood boolin with @lilcyberspace,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:33 +0000 2015,"Want to work in #VariousUSCities, US? View our latest opening: https://t.co/JqE8fGlmz5 #Legal #Job #Jobs #Hiring #CareerArc",VariousUSCities,,
,,Legal,,
,,Job,,
,,Jobs,,
,,Hiring,,
,,CareerArc,,
Mon Nov 09 21:26:33 +0000 2015,@IAmLucyMurphy @KeithAllanDuh @znation THIS IS HILARIOUS and will also give me nightmares.,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:34 +0000 2015,Und das sollte alled auf den anderen accounr 😂 nehmt mir dss Telefon ab,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:34 +0000 2015,@JordanHicks get well soon champ 🙏🏻 and thank you for an amazing first half of the season!! #flyeaglesfly #wewillmissyouonsundays,flyeaglesfly,,
,,wewillmissyouonsundays,,
,,,,
,,,,
Mon Nov 09 21:26:34 +0000 2015,@Kashfokali300 You gone Have to Pull up bro,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:34 +0000 2015,@MizunoSoren @The0neYouFeed @grard97 @Adryhh3 @xSenieI cocas jajajajajaj COCASSS jajajajajajjajajajaajajajajjajajajajajaj MUERTO DE RISA,,,
,,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:35 +0000 2015,Misunderstood but it's all good enjoy my view from Hollywood,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:35 +0000 2015,@Nancy_Nayor and you have no idea how excited I am to be in this movie! 😄,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:36 +0000 2015,@SneakerShouts ordered Saturday and already here fucking cold https://t.co/Vvg6cFvywK,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:38 +0000 2015,@marcbernardin I can do you one better: a well-made trailer or even TV promo can set me bawling like a newborn. Have to sit in front row.,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:40 +0000 2015,#HAPPYLEODAY #HAPPYLEODAY #HAPPYLEODAY #HAPPYLEODAY #HAPPYLEODAY 😍😍😍🎂🎂🎈🎈🎊🎊,HAPPYLEODAY,,
,,HAPPYLEODAY,,
,,HAPPYLEODAY,,
,,HAPPYLEODAY,,
,,HAPPYLEODAY,,
Mon Nov 09 21:26:41 +0000 2015,Landau is a jackass,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:41 +0000 2015,You still dream about me?,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:42 +0000 2015,Stones https://t.co/0EdPd9XrEh,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:42 +0000 2015,"Ha,  talk about MMOOC (i hold the copyright)  Mashable MOOC #FutureEdu",FutureEdu,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:44 +0000 2015,Do everything to the best of your ability you never know whos watching,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:44 +0000 2015,It's only 65 degrees outside. I am not prepared.,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:45 +0000 2015,@Chelseyy_Bea how do you have class? It's Veteran's Day. I have the whole day off from school,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:45 +0000 2015,Just posted a video @ Jamaica Gold Hollywood https://t.co/S3GBtPy9z0,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:45 +0000 2015,I was 🔥 #tb https://t.co/Xx8Gy92G6k,tb,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:46 +0000 2015,Couldn't have said it better myself (:  https://t.co/3b5gjrQ9We,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:47 +0000 2015,DSS 24 carrier lock on THEMIS B Frequency: 2.2825GHz Signal strength: -119dBm IDLE OFF 1 MCD2,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:47 +0000 2015,Only a typical bitch would say this lmao  https://t.co/kr3cC3QVXt,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:47 +0000 2015,The ITA is teaming up with @PlaySight Interactive!   More about our exciting new partnership ⬇️ https://t.co/JstbgjDUZn,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:48 +0000 2015,Def not lmfao https://t.co/cUhwfsB1cC,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:49 +0000 2015,Today bout be insane #videotime https://t.co/Vp8K0BeUUL,videotime,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:50 +0000 2015,@NoeliadelLlano eso es un mobil XD,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:50 +0000 2015,Winter is coming,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:50 +0000 2015,@DvddyCoco lol go & listening to music,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:50 +0000 2015,vibes https://t.co/aoQgxbFRmt,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:52 +0000 2015,A Step Forward for Sovereign Debt by Joseph E. Stiglitz & Martin Guzman via @ProSyn #oped https://t.co/DP850eXLon via po_st @stiglitzian,oped,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:53 +0000 2015,@EzraAmacher lol FaceTime me in lemme wish them luck,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:53 +0000 2015,"@cavan47 @realDonaldTrump @GrundleMan27 Move ON,Proggie",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:53 +0000 2015,Vegas for 30... #lifegoals,lifegoals,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:54 +0000 2015,Just think for one second about how long the sun and moon have existed and how fascinating that is,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:55 +0000 2015,"Erhmahgherd! (@ tokidoki in Los Angeles, CA) https://t.co/4r7Nn8ozbd",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:55 +0000 2015,@DURIANRIDERS Russian Athletes Part of State-Sponsored Doping Program #FullNattyBra #CarbTheFuckUp  https://t.co/SaqtH0VgKr,FullNattyBra,,
,,CarbTheFuckUp,,
,,,,
,,,,
Mon Nov 09 21:26:55 +0000 2015,Best birthday by far 🍾💕 #MCM https://t.co/CBdV79bgR3,MCM,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:56 +0000 2015,@marceldegraaf Is that public now? See you then. :),,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:57 +0000 2015,"regram @briteresi 🌊💙 @ Davenport, California https://t.co/OOfmw6rBIT",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:57 +0000 2015,Moms are the best 💛,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:59 +0000 2015,"I'm at Charlie Kabob in Los Angeles, CA https://t.co/K080VyCGs4",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:59 +0000 2015,https://t.co/0SmMekbqBa,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:59 +0000 2015,I have a big ass headache,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:26:59 +0000 2015,"FUTURE CHILLIN VIBEZZZ ONLY  @wilbrew kibbles @secretathwood @ Los Angeles, California https://t.co/Te4Zvpannq",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:00 +0000 2015,Yup😂😂 https://t.co/XdhBINb9Xr,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:00 +0000 2015,-2 https://t.co/v5cgufAc8F,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:01 +0000 2015,This #Nursing #job might be a great fit for you: Registered Nurse Labor and Delivery ( Full Time - Night 6/2... - https://t.co/blCaRaDcX3,Nursing,,
,,job,,
,,,,
,,,,
Mon Nov 09 21:27:01 +0000 2015,@mariashriver @longcycleround Incredible Super Champion! #MayTheWindAlwaysBeAtYourBack Sending incredible strength to you this glorious day!,MayTheWindAlwaysBeAtYourBack,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:01 +0000 2015,@J_County_B @french4jonwayne you've proven your social inadequacy and irrelevance once again  you aren't on drill team anymore cut the crap,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:02 +0000 2015,@thenamebecesar really tho 😂😂😂,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:02 +0000 2015,*texts whitney asking what do we need for our apartment*  her : a shit load of condoms  🌚,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:02 +0000 2015,DOBBY IS A FREE FUCKING ELF,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:04 +0000 2015,Mondays always suck,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:04 +0000 2015,"Want to work in #Northridge, CA? View our latest opening: https://t.co/z8crivpayb #Nursing #Job #Jobs #Hiring #CareerArc",Northridge,,
,,Nursing,,
,,Job,,
,,Jobs,,
,,Hiring,,
,,CareerArc,,
Mon Nov 09 21:27:06 +0000 2015,Did @TheAmyNicholson really just refer to someone as being shrill and annoying?,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:07 +0000 2015,"I'm at The Flame Broiler in Los Angeles, CA https://t.co/EQ9phVumuY",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:06 +0000 2015,Shout out to @TRPistas & @CHIRLA 4 leading the  conversation amongst nonprofits & immigrant integration @gcirtweets https://t.co/ERCnxFG1HA,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:07 +0000 2015,Weak to Tweek to Fleek: One Woman's Story Battling Low Self-Esteem and Amphetamine Addiction Before Coming Out on Top (& with Perfect Brows),,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:07 +0000 2015,I saw a woman at the coffee shop @BevHillsHotel that looked & felt like @GwynethPaltrow   Her hair was amazing.,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:08 +0000 2015,Bye bye woodward! 😘 #goapex official_apexproscooters thevaultproscooters @funkbrossmx @capronfunk @… https://t.co/H2UGEdqGL3,goapex,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:08 +0000 2015,Lil nervous cause Ima learn how to drive one now!! Let's goooo hahaha https://t.co/lKmAAnMpY0,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:08 +0000 2015,"GOD opens millions of flowers w/o forcing the buds, it reminds us not 2 force anything for things happen in the right time.  #ALDUBTheLetter",ALDUBTheLetter,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:08 +0000 2015,Then they pause the video and go on Twitter the whole time lmao  https://t.co/bJKWZzZ99L,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:09 +0000 2015,And I'm irritated,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:11 +0000 2015,and the 2nd trip to the doctor for an MRI is now😁😅,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:13 +0000 2015,Enemies Too Close !!!!,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:13 +0000 2015,I want sushi 😫,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:15 +0000 2015,"yooooo check out that new ""up-and-coming"" drake record! https://t.co/mcAhSTZEtA",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:15 +0000 2015,Photo: A bear in Finland https://t.co/NeZDBKgQ6r,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:16 +0000 2015,@HollywoodTyler daddy is home FINALLY,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:17 +0000 2015,Turkey on the50 @JedYork  https://t.co/FzMrx4e37P,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:19 +0000 2015,2015. https://t.co/pesDXRG8sZ,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:19 +0000 2015,Holiday Stress Survival Guide: https://t.co/haYfvwh2eF #HolidayStressHermosaBeach #HolidayStressManhattanBeach #HolidayStressRedondoBeach,HolidayStressHermosaBeach,,
,,HolidayStressManhattanBeach,,
,,HolidayStressRedondoBeach,,
,,,,
Mon Nov 09 21:27:20 +0000 2015,Every woman should have @laperlalingerie in her lingerie collection. @ La Perla https://t.co/8DA2JpCMaM,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:22 +0000 2015,One more period,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:23 +0000 2015,I wanna go see the Ronaldo movie😭😭⚽️,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:25 +0000 2015,"This #Retail #job might be a great fit for you: Designer Women's Sales Associate-Beverly Hills, CA - https://t.co/v9LnU7t4lY #Hiring",Retail,,
,,job,,
,,Hiring,,
,,,,
Mon Nov 09 21:27:25 +0000 2015,".@parkpictures' #music video for @flo_tweet ""What Kind of Man"" wins #gold #award at @CiclopeFestival: https://t.co/E6gkImWG5E #Florence",music,,
,,gold,,
,,award,,
,,Florence,,
Mon Nov 09 21:27:26 +0000 2015,"I'm at Blick Art Materials in Santa Monica, CA https://t.co/EpRXC13TE9",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:27 +0000 2015,Listening to @Spotify without ads is so great.,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:28 +0000 2015,Y'all should run through Huntsville AL lol https://t.co/JHdR5d3cAT,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:31 +0000 2015,"Halleck Vineyard wine tasting at AMA Skincare’s Art, Wine and Adventure VIP Event. #AMAskincare… https://t.co/50phqp5tul",AMAskincare,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:32 +0000 2015,https://t.co/ieJCuxep5t,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:32 +0000 2015,@kilamqueen @TheFunnyFml MY MAN,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:32 +0000 2015,Want to go home I got the email saying that my cleats were delivered 😭,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:33 +0000 2015,@MsScharmann #trenchlife,trenchlife,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:33 +0000 2015,In case anyone care's there was lots more going on at #RingCon oooh! Thanx for these great pics Josh Odsdnbrugger! https://t.co/VQXn1Nj4eM,RingCon,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:36 +0000 2015,In class like I'm just here so I don't get dropped,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:36 +0000 2015,what about Jahill? @TermineRadio @Jumpshot8 Is he another Eddy Curry lol or a bonafide BIG? @SiriusXMNBA,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:36 +0000 2015,I really feel like socking someone rn,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:36 +0000 2015,that no ceilings 2 boutta Kill shit,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:36 +0000 2015,😋,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:37 +0000 2015,#Baggage,Baggage,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:38 +0000 2015,easily influenced by people I follow when it comes to food. @ Honeymee https://t.co/61F4nYbzsv,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:38 +0000 2015,@MissJacks0n_ lol ahhh she's known tho and she's a regular woman now lol but maybe in the dms,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:40 +0000 2015,How did I lose 8lbs in two weeks? Wth is wrong with me?!,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:41 +0000 2015,If you are interested in learning how to sell your potential clients and make better decisions in… https://t.co/0Olobx3E6l,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:27:42 +0000 2015,@Mich_hz12  https://t.co/tcU3YRJaQL,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
