created_at,text,entities__hashtags__text,entities__hashtags__text,
Mon Nov 09 21:07:21 +0000 2015,@BrettRedacted someone hasn't seen Bill & Ted's Excellent Adventure.,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:07:22 +0000 2015,"@adrianovaroli out of room, I have to edit it",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:07:23 +0000 2015,Why give up on a feeling that can't be replaced,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:07:23 +0000 2015,#natural #twistout #salonpressure #nadling @ Justin's Salon Studio https://t.co/IZomjQ8w9d,natural,,
,,twistout,,
,,salonpressure,,
,,nadling,,
Mon Nov 09 21:07:23 +0000 2015,@danielsahyounie  follow me back ! 😭 win @luke_brooks and be my 4/5 x34 ❤️#skipfollowmeyoudick,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:07:24 +0000 2015,He the GOAT.  https://t.co/tsJXhxJSCe,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:07:25 +0000 2015,@hannahnutley6  https://t.co/mIokJeS9xx,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:07:26 +0000 2015,@BeardWade @T_Newlin10 😂😂 who wouldn't a hug from us both,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:07:26 +0000 2015,"@hagerIV I'm made of churros, not money.",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:07:26 +0000 2015,@MarseilleUK the fans know and it’s not the squad. Vendez le club et cassez vous!!!,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:07:26 +0000 2015,@rachelcho54 @FoxNews I would guess people would find dog fighting and cock fighting fun too. Don't think it means we should do it,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:07:27 +0000 2015,This was even better than I was expecting 😂😂😂 https://t.co/4IMSKovlVp,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:07:27 +0000 2015,"@geincolo #TitleofBenCarsonsNextBook: ""Deception for Dummies"" by Dr. Ben Carson",TitleofBenCarsonsNextBook,,
,,,,
,,,,
,,,,
