created_at,text,entities__hashtags__text,entities__hashtags__text,
Fri Nov 06 21:15:22 +0000 2015,Happy Denzel-iversary!! @wkamaubell @KevinAvery 🎁🎂 @Denzealots  https://t.co/4ClTSII9LE,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:23 +0000 2015,Is jimmy gay?,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:25 +0000 2015,omg I swore I'd never use the 100 emoji....someone knock some sense into me,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:25 +0000 2015,@fabuLIZ_16 https://t.co/b8RrwiRbGY,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:25 +0000 2015,Lol no bye🖕🏽🙃,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:27 +0000 2015,Let the music play 🎵,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:27 +0000 2015,"We're #hiring! Click to apply: Structured Finance Specialist - https://t.co/J76FqeT2Vt #Finance #RHMRJobs #NEWYORK, NY #Job #Jobs",hiring,,
,,Finance,,
,,RHMRJobs,,
,,NEWYORK,,
,,Job,,
,,Jobs,,
Fri Nov 06 21:15:28 +0000 2015,@JonathanRKnight omg I love it!!,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:28 +0000 2015,"Happy 5th Birthday to the big guy Roose! @ Wantagh, New York https://t.co/VEJb9Vzhai",,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:28 +0000 2015,@Vventarola @scel_ I don't think they're ready for the squad 🤓🤓🤓,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:30 +0000 2015,"TONIGHT: Very special strange secret event 7pm Grand Central Station main concourse, look for umbrellas, see u soon https://t.co/1H8fbfL7E5",,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:30 +0000 2015,"""It’s sad how quickly people can forget about you until they want something from you."" #ALDUBPerformsTogether",ALDUBPerformsTogether,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:30 +0000 2015,if enough ppl pray my transition to the afterlife might go smoothly,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:30 +0000 2015,Now she's talking about how she's gotten eaten out by like 10 different niggas or whatever,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:30 +0000 2015,.@Sampraveen1122 preps for #ECACs by nomming on a Charlestown Chew --  promptly confiscated by coaching authorities. https://t.co/Eei1Rc5UuS,ECACs,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:31 +0000 2015,@startupcf Hi SeedInvest is now at @seedinvest come say hi.,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:33 +0000 2015,#a6000 #home #harlem #nyc #heathantonio #vintage #bw @ Harlem N. Y. https://t.co/ROHe2hybyQ,a6000,,
,,home,,
,,harlem,,
,,nyc,,
,,heathantonio,,
,,vintage,,
,,bw,,
Fri Nov 06 21:15:34 +0000 2015,@trvllxgingerr yea im a dramatic bitch😂,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:35 +0000 2015,at least I'll have an easier time getting drunk,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:35 +0000 2015,She's like 15,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:35 +0000 2015,"Estamos a 22 grados en noviembre, soy muy feliz.",,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:37 +0000 2015,Welcome Book Of Mormon to the #ticketmaster family.  It's good to have you. @Jujamcyn https://t.co/Yqr8jUUYOA,ticketmaster,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:37 +0000 2015,@seassuns @marthadinos you can tell me tho I prob already know,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:38 +0000 2015,One teacher at Common Core forum: The answer is not more testing,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:38 +0000 2015,Check out this months #artparty awesome work by gianna_leo_falcon. Rad black and white photos. Her… https://t.co/g1aMcEJGcY,artparty,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:38 +0000 2015,@weebeesnargles now he's forever in our hhearts,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:39 +0000 2015,AAAAAHH I WANNA GO HOOOOOME,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:39 +0000 2015,"#nyc2015 #fatherdaughter (@ Museum of Modern Art (MoMA) - @museummodernart in New York, NY) https://t.co/xj2riz0qgB",nyc2015,,
,,fatherdaughter,,
,,,,
,,,,
Fri Nov 06 21:15:39 +0000 2015,"One thing I can say about my real friends... They don't talk about making moves, they make moves!  No… https://t.co/ckKMm6uhCL",,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:40 +0000 2015,Its nearly 70 degrees and it is November,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:40 +0000 2015,"God hovering on the horizon, like in the creation story @dianabutlerbass #Grounded author on #JustFaith https://t.co/LR2eyoXc1s",Grounded,,
,,JustFaith,,
,,,,
,,,,
Fri Nov 06 21:15:40 +0000 2015,Crusoe catching up with Crusoe @Celeb_Dachshund https://t.co/kwaPKviU61,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:41 +0000 2015,"the problem with talking to dylan mostly via snapchat is that when i try to snap other people my muscle memory is like ""nope, wrong""",,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:41 +0000 2015,@DomGrudz54  https://t.co/YYShLyo0N1,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:43 +0000 2015,@RealMichaelKay Vick tortured helpless dogs and only showed remorse when he got caught!!!!,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:44 +0000 2015,An Egyptian sarcophagus is a must have for fall. #interiordesign #ApolloCircleBenefit @ The… https://t.co/4J7AWdGV1k,interiordesign,,
,,ApolloCircleBenefit,,
,,,,
,,,,
Fri Nov 06 21:15:44 +0000 2015,@NYDoorman give it to anyone but Martin,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:44 +0000 2015,Loud noises! https://t.co/JO6qn5yYNT,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:45 +0000 2015,Tonight we take over new York the @OfficialCoreDJs are in the city we live @OfficialCoreDJs https://t.co/taR3DER6IK,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:45 +0000 2015,@TBVines @maddyykelly_ we should actually do this to gracie,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:45 +0000 2015,The funny thing is that I did NOT post about this today. https://t.co/T7YyhdFyiA,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:45 +0000 2015,@Agi2u @HonnouRod with prorated P Dive ended you get 4hit note! Great for SJ combos.,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:45 +0000 2015,"@ClaudiaFerri13 @Broken_Paws_SA @rextyler2 @_AnimalAdvocate It is natural for horses, being domesticated animals, to live and work w/people.",,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:46 +0000 2015,"zero sleep. worked since 7am. maybe a little nuts. (@ Club Metro USA in Fort Lee, NJ) https://t.co/XoahPUZJUl",,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:47 +0000 2015,"Just talked to @RealRickyBarnes who's tee time is 5:13CT today, he said 5:04PM is last group to tee off today with horn coming at 5:10PM",,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:47 +0000 2015,Over life,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:48 +0000 2015,😍😍😍hermosos ya quiero verlos actuar mis bb https://t.co/HTzziBWJaQ,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:49 +0000 2015,Bumped into this taking place #Rockefeller 🎄 #ChristmasTree All that's… https://t.co/DNLl7WWHDQ,Rockefeller,,
,,ChristmasTree,,
,,,,
,,,,
Fri Nov 06 21:15:49 +0000 2015,@JLange00 @VicTafur thats hilarious i know i was just tryin to get a shout out from Vic lolz,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:51 +0000 2015,just cleaned & vacuumed my car now I'm cleaning my room then I gotta do some homework then I gotta get food for my friends then party time🎈,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:52 +0000 2015,Me babesss😭😘😍 https://t.co/fGZxhXiU9r,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:53 +0000 2015,@SixpointNYC @sixpoint my taste buds are intrigued,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:54 +0000 2015,"Thanks for wasting my life as always, Tomas 💀",,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:54 +0000 2015,let me just get back to work and say   CUUUUUBAAAAAA  OH OH  AIYE LALALAL SALSAAAAA....    dahhnce to the moosic i knewwwuuw eet was loooove,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:55 +0000 2015,He’s playing you because you’re the only one who doesn’t know. – Stephanie Hernandez #ALDUBPerformsTogether,ALDUBPerformsTogether,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:55 +0000 2015,"Also, any fun places or activities for a sixteen year old? Planning a friend's weekend ✌🏻️",,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:55 +0000 2015,"Also, this. https://t.co/tnD5Abr53c",,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:55 +0000 2015,Disabled vehicle on #I88 WB from Exit 24; US 20; NY 7 to Exit 23 - NY 30A; Ramp https://t.co/7uCOlSCYP4,I88,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:56 +0000 2015,"Join the Robert Half Management Resources team! See our latest #Accounting #job opening here: https://t.co/czZenRrwoz #HAUPPAUGE, NY",Accounting,,
,,job,,
,,HAUPPAUGE,,
,,,,
Fri Nov 06 21:15:57 +0000 2015,Okay Carrie Underwood  https://t.co/jI5EV46weR,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:58 +0000 2015,Just ran into Dev Hynes on Bleecker 😍😍😍,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:59 +0000 2015,I was so temped to steal one @ Central Park Zoo https://t.co/Ud337hBVL3,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:59 +0000 2015,@CodyCoCopaccio @c_bridge_ 😂 https://t.co/IEP1jYjJ9K,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:59 +0000 2015,@scel_ @MitchellMillwtr we got subbed,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:15:59 +0000 2015,Friday afternoon #Manhattan #NewYork https://t.co/z7LaW2hL8j,Manhattan,,
,,NewYork,,
,,,,
,,,,
Fri Nov 06 21:16:00 +0000 2015,@DerekBeuller  https://t.co/rhk1hHLO6p,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:00 +0000 2015,@paperfashion I'm in New York for a few days do you have any events you'll be painting at over the next few days?!,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:00 +0000 2015,a HWTA TBH ACTUSLT DUCKC ONAGSGFJG https://t.co/PzRfFBi348,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:01 +0000 2015,@Nashgrier my bags are Literally packed lets go,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:02 +0000 2015,@GENIC0N ...until the bar requests a HIPPA waivers for all yr medical records to be allowed to practice ... :(,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:02 +0000 2015,🙂 https://t.co/G9QkiFEVhm,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:03 +0000 2015,@9CASSANDRA8Lind LOL,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:03 +0000 2015,"#NewYork, NY #Accounting #Job: AVP/VP Business Controller - Distribution at OppenheimerFunds https://t.co/A4cias151L #Jobs #Hiring",NewYork,,
,,Accounting,,
,,Job,,
,,Jobs,,
,,Hiring,,
Fri Nov 06 21:16:03 +0000 2015,"No freeze with the Freeze today, 77 degrees, kinda hard to keep an ice rink frozen in Central Park… https://t.co/JcCXQUkDEY",,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:03 +0000 2015,Who's ready to throw down tonight?!!,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:04 +0000 2015,"Catering Coordinator - Panera Bread: (#NewYork, NY) https://t.co/7wN9x1iRUU #Hospitality #parttime #Veterans #Job #Jobs #Hiring #CareerArc",NewYork,,
,,Hospitality,,
,,parttime,,
,,Veterans,,
,,Job,,
,,Jobs,,
,,Hiring,,
,,CareerArc,,
Fri Nov 06 21:16:05 +0000 2015,@Youngfillynewps filly you're great,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:05 +0000 2015,@ckep7 Teams can get rbs similar to ray rice anywhere. Can't say same for Greg hardy,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:06 +0000 2015,@DesiSexyKudi what's up?,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:07 +0000 2015,"""Hello. It's we."" -- Adele as royalty",,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:07 +0000 2015,"Compass Group USA #Hospitality #Job: SOUS CHEF (#Rye, NY) https://t.co/rS9BJIgzn8 #souschef #Jobs #Hiring",Hospitality,,
,,Job,,
,,Rye,,
,,souschef,,
,,Jobs,,
,,Hiring,,
Fri Nov 06 21:16:09 +0000 2015,I will live in NYC someday. Even if I can only afford it for 6 months. I at least have to do that.,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:09 +0000 2015,@HarunAlanoglu @etspol kisacasi heryerde savasacak bir pic bulmus diyosun yani ee kolay degil Onder olmak ulke kurmak,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:09 +0000 2015,You still cross my mind,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:09 +0000 2015,It only took @MaddyBostic 35 seconds to favorite my tweet and that's one of the many reasons why I love her,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:10 +0000 2015,Aha. Worth investigating....Counterargument?True? https://t.co/iIipGBC4jf,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:12 +0000 2015,Just posted a photo @ Brooklyn Public Library Branches https://t.co/pzXcwrszr5,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:12 +0000 2015,All the factual material on #Hillary abt #Benghazi & classified e-mail & #leftist #MSM does hit piece on a black #Conservative. #tcot #tgdn,Hillary,,
,,Benghazi,,
,,leftist,,
,,MSM,,
,,Conservative,,
,,tcot,,
,,tgdn,,
Fri Nov 06 21:16:13 +0000 2015,"Woah Mr. Bus driver 11/10 waddup doe , do you like fetty wap?",,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:13 +0000 2015,#USA @ Fiterman Hall https://t.co/sJ7Hpsg61H,USA,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:14 +0000 2015,"Me, Hennessy & you",,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:15 +0000 2015,"Can you recommend anyone for this #job? Quality Engineer, Supply Operations, Bagsværd - https://t.co/OcWFsibPAS #greenjobs #Copenhagen",job,,
,,greenjobs,,
,,Copenhagen,,
,,,,
Fri Nov 06 21:16:18 +0000 2015,"1,984 words for #NaNoWriMo2015 over 11,000 total. so far so good! #amwriting",NaNoWriMo2015,,
,,amwriting,,
,,,,
,,,,
Fri Nov 06 21:16:19 +0000 2015,@UBERAndre has me ready to peel some oranges #gocards @CardChronicle @JohnRamseyUofL,gocards,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:21 +0000 2015,"Night at the museum 🏺🖼 #apollocirclebenefit @ The Metropolitan Museum of Art, New York https://t.co/RDY2XQoTyC",apollocirclebenefit,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:21 +0000 2015,Still getting calls about LO. Smh. Last time. No interviews. It's not about that. Pray for LO. That's the ONLY thing important!!,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:21 +0000 2015,"I'm at @7Eleven in West New York, NJ https://t.co/mfYD75XRJC",,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:22 +0000 2015,"#coolglobes #KNOWTomorrow batterypark #BatteryPlace ~ this is Protect the Rainforests,the Earth's… https://t.co/TbVxaSh7cV",coolglobes,,
,,KNOWTomorrow,,
,,BatteryPlace,,
,,,,
Fri Nov 06 21:16:22 +0000 2015,"#Patriots injury report:  Cannon (toe), Tre Jackson (knee), Jabaal Sheard (ankle) OUT Keshawn Martin (hamstring), Shaq Mason (knee) doubtful",Patriots,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:23 +0000 2015,I'm having so much fun with this but have no idea of what I'm doing. #codeforjournos #irebootcamp… https://t.co/bSwWdjjWDA,codeforjournos,,
,,irebootcamp,,
,,,,
,,,,
Fri Nov 06 21:16:23 +0000 2015,Y aunque no kieras vas a dormir en mis brazos😚,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:23 +0000 2015,👀 https://t.co/791aZvE24d,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:24 +0000 2015,@njcraftbeerguy have fun tomorrow @B3Showdown a I want all the details although I know I'll be bitter,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:24 +0000 2015,@Nashgrier meeeeeee meeeeeee I want to Nash ❤️❤️❤️,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:24 +0000 2015,“Can´t Feel My Face” agora porque amanhã é @theweeknd #MTVHits,MTVHits,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:24 +0000 2015,I really just hurt my lip w a Bobby pin,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:25 +0000 2015,https://t.co/UtptuYv0P4,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:25 +0000 2015,@TBVines @maddyykelly_ IM CRYING,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:26 +0000 2015,None of this makes sense to me,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:27 +0000 2015,@ginalarosaa thank you you tooo💞💞❤️❤️,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:27 +0000 2015,"Finding a secret bathroom on the floor of my building was the highlight of my week. Not sure whether that's sad or dope, but I'm pumped.",,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:27 +0000 2015,To OOMF on Twitter/SC it's not good/cute putting yourself out here as hoe😑 Me right now not trying to expose you.... https://t.co/Y28BDw743D,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:28 +0000 2015,Accident cleared in #NewRochelle:OnTheNewEnglandThruway on I-95 SB at N Ave #traffic https://t.co/cLJ9IKJQWV,NewRochelle,,
,,traffic,,
,,,,
,,,,
Fri Nov 06 21:16:28 +0000 2015,Facebook awash with Goa trip confirmations. Winter is coming.,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:29 +0000 2015,I started to recall when I got into kidnapping & had to go to hospital. On way home Linda didn't come to get me so taxidriver told me to sit,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:29 +0000 2015,I need to learn how precious things are in life and how quickly they can be taken from me. 😔,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:30 +0000 2015,Running a show but dreaming of this @ Cultural Arts Playhouse https://t.co/tNuYUkPYTF,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:30 +0000 2015,i just started singing and my voice was scratchy a/f and realized its bc i haven't actually talked to anyone all day.,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:32 +0000 2015,The Nebox by KangerTech- here's one where someone thought about form and function. A neat all-in-one… https://t.co/X7PaVOPb9k,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:34 +0000 2015,"@LeeGoldbergABC7 Lee, was yr son dressed as *Beatle* George for Halloween, per chance (Instagram)? :) #Beatles4Ever",Beatles4Ever,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:34 +0000 2015,@AlvaghCronin yuck! I should have sent a picture!,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:36 +0000 2015,@Wendys isn't Wendy's when they run out of barbecue sauce like what the fuck is that,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:36 +0000 2015,"While being yelled at for ""singing loud"" by my fellow passenger, she proceeded to fart the rest of the flight #whosworse #iwasrapping",whosworse,,
,,iwasrapping,,
,,,,
,,,,
Fri Nov 06 21:16:37 +0000 2015,@B_Sittinger10 any ladies hit you up yet???,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:38 +0000 2015,@AlyssaDeering love u❤️❤️❤️,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:38 +0000 2015,Friday afternoon. https://t.co/I9Br7NmRJD,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:39 +0000 2015,"Interested in a #Retail #job near #Yonkers, NY? This could be a great fit: https://t.co/E2CFHNVnkw #Hiring #CareerArc",Retail,,
,,job,,
,,Yonkers,,
,,Hiring,,
,,CareerArc,,
Fri Nov 06 21:16:39 +0000 2015,@ZerlinaMaxwell @mychalsmith that is my fave karaoke spot! Love this!,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:41 +0000 2015,WE ARE BACK!!! This Monday November 9th: Join the Fun @ T.G.I.M HAPPY HOUR 2.0 at our NEW Location -… https://t.co/cAKjZPk2pR,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:41 +0000 2015,Great,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:42 +0000 2015,I really can't explain it,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:42 +0000 2015,Um dia explico porque é que a Finn se chama Finn mas até lá,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:44 +0000 2015,Boutta start My Lil Friday 👌,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:44 +0000 2015,"#Pats injury report:  Cannon (toe), Tre Jackson (knee), Jabaal Sheard (ankle) OUT Keshawn Martin (hamstring), Shaq Mason (knee) questionable",Pats,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:44 +0000 2015,What about making trade for lefty CF Adam Eaton? High onbase with some pop. Lagares vs lefties. @AdamRubinESPN https://t.co/knwpKsvPo1,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:45 +0000 2015,"Check out @hernameisbanks' new single ""Better"" before she takes the MSG stage as a special guest for @theweeknd! https://t.co/osGVl44NVf",,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:45 +0000 2015,"Can you recommend anyone for this #Art #job? https://t.co/vAuDWdoL0o #TheCreativeGroup #Woodbridge, NJ #Hiring",Art,,
,,job,,
,,TheCreativeGroup,,
,,Woodbridge,,
,,Hiring,,
Fri Nov 06 21:16:46 +0000 2015,@sabnabdab Agreed. Just like all the so called unbiased people they brought out this past offseason.,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:46 +0000 2015,"@Agi2u @HonnouRod P dive ended is super optimal, as it lets you easily bait bursts and dead angles, get to layer air dashes for better mixup",,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:47 +0000 2015,Sometimes the #shape of the #buildings / #skyline grabs me #NYC it's like a #summer #sunset @ New… https://t.co/r0CR5YUSsL,shape,,
,,buildings,,
,,skyline,,
,,NYC,,
,,summer,,
,,sunset,,
Fri Nov 06 21:16:47 +0000 2015,What about making trade for lefty CF Adam Eaton? High onbase with some pop. Lagares vs lefties. @michaelgbaron,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:47 +0000 2015,Prairie Artisan Ales 3rd Anniversary Raspberry now available in bottles. https://t.co/dFPhl7JoEE @prairieales #BeerMenus,BeerMenus,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:48 +0000 2015,@RitaMitjans talks about work life balance #NAPW https://t.co/d3jY2IYFBo,NAPW,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:48 +0000 2015,Just posted a photo @ Brooklyn Public Library Branches https://t.co/kq0FbhU3u6,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:49 +0000 2015,Ma Favorite .. 🌆🌅❤️  #HG_SS #Sunset #NYC #TB #Summer @ Battery Park https://t.co/httl1GzlQD,HG_SS,,
,,Sunset,,
,,NYC,,
,,TB,,
,,Summer,,
Fri Nov 06 21:16:49 +0000 2015,I can't wait to see what we have produced  https://t.co/bmZNK7BeBv,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:49 +0000 2015,Didn't google because Bibi agrees with his views. https://t.co/t0AC6EbXLV,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:50 +0000 2015,@theodoravasilik thank you love!! Can't wait to drink wit u😍,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:50 +0000 2015,That was a grossly warm and long subway ride,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:50 +0000 2015,I love my mom with all my heart but she stresses me out to the point I wanna rip my hair out,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:51 +0000 2015,I mean does it get any better ?? #centralpark #nyc #bestcompany @ Le Pain Quotidien - Central Park https://t.co/Yi71k5bQZP,centralpark,,
,,nyc,,
,,bestcompany,,
,,,,
Fri Nov 06 21:16:52 +0000 2015,Happy 18th Birthday to my son Jack!!! https://t.co/7Fiex8ReqH,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:52 +0000 2015,"Thanks for the follow @binary_ventures! If I can help in anyway, please let me know.",,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:52 +0000 2015,Which undies should I wear today? I'm feeling blue and yellow https://t.co/8BDnpw5thd,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:53 +0000 2015,coffee + mozart got me like: https://t.co/XuEJ12daFf,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:53 +0000 2015,Losing dont do nothing to me but losing something important fucks me up!,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:54 +0000 2015,トレーニングとりあえず終了〜  シャワー浴びてバイトまでカフェで課題やるぞ！,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:55 +0000 2015,@spollck @EricMcClureBK @nicolegelinas Thank you so much for remembering.,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:55 +0000 2015,"Next week Wednesday, don't miss out on our collaboration event, ""Latinos, Rise Up!"" with Sigma Iota… https://t.co/eBgGqx5xBz",,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:55 +0000 2015,"Me: it doesn't always have to be a slamdunk, especially not if it is a three-pointer. #sustainability #innovation",sustainability,,
,,innovation,,
,,,,
,,,,
Fri Nov 06 21:16:57 +0000 2015,#fuckcancer,fuckcancer,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:58 +0000 2015,What about making trade for lefty CF Adam Eaton? High onbase with some pop. Lagares vs lefties. @coutinho9,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:58 +0000 2015,kinda sucks that I'm literally running around all day but it's for a good cause FUCK YA TSSF POP PUNK AF,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:58 +0000 2015,Massena Polls is actually just our version of Gossip Girl,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:58 +0000 2015,Mark's North Rockland HS varsity soccer uniform 8. Next up is college. https://t.co/w5o8yc0OhH,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:16:59 +0000 2015,@gennnnm lmaoooo you know me so well,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:17:00 +0000 2015,Everyone I work with is so cute for making sure I eat and taking care of me 😭❤️,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:17:00 +0000 2015,Enjoyed Spectre.,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:17:00 +0000 2015,"Robert Half Finance & Accounting: Bookkeeper (#NewYork, NY) https://t.co/TdIJ1gxokJ #Accounting #RHFAJobs #Job #Jobs #Hiring",NewYork,,
,,Accounting,,
,,RHFAJobs,,
,,Job,,
,,Jobs,,
,,Hiring,,
